full_text,full_text_norm,in_reply_to_user_id_str,favorite_count,created_at,jam,reply_count,in_reply_to_screen_name,id_str,entities_hashtags,text_sentiment,retweet_count,user_name,user_screen_name
"[SALAH] Saling Menyerang Menggunakan Klaim Mirip Bukan soal mirip, konteks yang sebenarnya adalah saling menyerang menggunakan isu LGBT dengan klaim menggunakan materi yang kebetulan mirip. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah menyerang klaim konteks menyerang isu lgbt klaim materi selengkapnya penjelasan referensi,NA,13,2019-03-15,09:25:00,0,NA,1106486512898596900,LawanHoax,neutral,18,MAFINDO,TurnBackHoax
"[SALAH] Prabowo nabok tangan pendukungnya Bukan pendukung yang ingin bersalaman, yang ditepak adalah tangan seorang pengawal karena mendorong seorang wanita. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah prabowo nabok tangan pendukungnya pendukung bersalaman ditepak tangan pengawal mendorong wanita selengkapnya penjelasan referensi,NA,24,2019-03-14,14:42:00,4,NA,1106203834848694300,LawanHoax,positive,35,MAFINDO,TurnBackHoax
"[SALAH] Jeli Memperhatikan Jari Tangan Palsu Pelintiran daur ulang, foto jari palsu yang digunakan adalah untuk mantan anggota Yakuza, tidak ada kaitannya dengan pemilu. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah jeli memperhatikan jari tangan palsu pelintiran daur ulang foto jari palsu mantan anggota yakuza kaitannya pemilu selengkapnya penjelasan referensi,NA,38,2019-03-11,17:45:00,3,NA,1105162806142197800,LawanHoax,negative,50,MAFINDO,TurnBackHoax
"[SALAH] Pasukan asing akan masuk NKRI melindungi warga asing Bukan pasukan asing, kendaraan tempur di dalam foto adalah kendaraan milik Kontingen FPU Indonesia, bagian dari misi perdamaian ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pasukan asing masuk nkri melindungi warga asing pasukan asing kendaraan tempur foto kendaraan milik kontingen fpu indonesia misi perdamaian selengkapnya penjelasan referensi,NA,118,2019-03-11,04:59:00,4,NA,1104970053739577300,LawanHoax,positive,177,MAFINDO,TurnBackHoax
"[SALAH] Program Percetakan Alquran Dihentikan, Mantan Menag Menangis Pelintiran menggunakan isu yang sudah diklarifikasi di 2016, percetakan tidak ditutup tetapi dihentikan sementara ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah program percetakan alquran dihentikan mantan menag menangis pelintiran isu klarifikasi twothousandsixteen percetakan ditutup dihentikan selengkapnya penjelasan referensi,NA,37,2019-03-10,17:11:00,2,NA,1104792007359254500,LawanHoax,neutral,46,MAFINDO,TurnBackHoax
"[SALAH] Tenang pak Anies Baswedan kita masih punya medsos Tidak seperti premis yang dibangun oleh post SUMBER, acara diliput oleh media. Dokumentasi dalam bentuk video juga tersedia di ..., selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah tenang anies baswedan premis dibangun post sumber acara diliput media dokumentasi bentuk video tersedia selengkapnya penjelasan referensi,NA,16,2019-03-09,18:01:00,0,NA,1104442089360638e3,LawanHoax,neutral,19,MAFINDO,TurnBackHoax
"[SALAH] dibagikan ke siapa? Kalangan LGBT kah? Post SUMBER memelintir berita mengenai fitnah Kondom bergambar Jokowi-Maruf Amin, selain itu foto yang diedarkan di pesan berantai Whatsapp ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah dibagikan kalangan lgbt post sumber memelintir berita fitnah kondom bergambar jokowi maruf amin foto diedarkan pesan berantai whatsapp selengkapnya penjelasan referensi,NA,142,2019-03-09,14:35:00,33,NA,1104390190888415200,LawanHoax,neutral,243,MAFINDO,TurnBackHoax
"[SALAH] Narkoba dari China Melalui Tiang Pancang Proyek Infrastruktur Pelintiran daur ulang, tidak ada kaitannya dengan proyek infrastruktur. Foto yang digunakan adalah foto-foto mengenai ..., selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah narkoba china tiang pancang proyek infrastruktur pelintiran daur ulang kaitannya proyek infrastruktur foto foto foto selengkapnya penjelasan referensi,NA,63,2019-03-09,05:05:00,6,NA,1104246890504151e3,LawanHoax,neutral,118,MAFINDO,TurnBackHoax
"[SALAH] Jika Rezim Komunis Berkuasa Apa daya MUSLIM Foto yang digunakan oleh post SUMBER adalah reka ulang penyiksaan ke penganut aliran Falun Gong, bukan Muslim. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah rezim komunis berkuasa daya muslim foto post sumber reka ulang penyiksaan penganut aliran falun gong muslim selengkapnya penjelasan referensi,NA,28,2019-03-08,13:04:00,3,NA,1104005004241719300,LawanHoax,negative,55,MAFINDO,TurnBackHoax
"[SALAH] Orang Jakarta pada canggih euy Bukan Jakarta, foto yang digunakan oleh post SUMBER lokasi kejadiannya adalah di Vietnam. Selengkapnya di bagian PENJELASAN. #LawanHoax",salah orang jakarta canggih jakarta foto post sumber lokasi kejadiannya vietnam selengkapnya penjelasan,NA,41,2019-03-07,06:04:00,2,NA,1103536965352222700,LawanHoax,neutral,48,MAFINDO,TurnBackHoax
"[SALAH] DENGAN BANGGANYA MEREKA BERANI MEMAKAI SERAGAM MILITERNYA Pelintiran daur ulang, yang berada di foto adalah siswa mancanegara ... ketika mengikuti pendidikan bahasa di Pusdiklat ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah bangganya berani memakai seragam militernya pelintiran daur ulang foto siswa mancanegara mengikuti pendidikan bahasa pusdiklat selengkapnya penjelasan referensi,NA,71,2019-03-06,16:08:00,5,NA,1103326444703215600,LawanHoax,neutral,99,MAFINDO,TurnBackHoax
"[SALAH] informasi valid dari BIN Nama BIN dicatut agar pesan berantai yang diedarkan terlihat valid, padahal sumber pesan berantai bukan dari BIN. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah informasi valid bin nama bin dicatut pesan berantai diedarkan valid sumber pesan berantai bin selengkapnya penjelasan referensi,NA,29,2019-03-04,16:53:00,2,NA,1102613044566229e3,LawanHoax,positive,42,MAFINDO,TurnBackHoax
"[SALAH] TKA cina datang di bandara Kalsel memakai seragam tentara Pelintiran daur ulang, bukan TKA tetapi pelajar yang akan mengikuti Winter Camp di Tiongkok. Selain itu, lokasi foto yang ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah tka cina bandara kalsel memakai seragam tentara pelintiran daur ulang tka pelajar mengikuti winter camp tiongkok lokasi foto selengkapnya penjelasan referensi,NA,60,2019-03-03,17:20:00,3,NA,1102257509652283400,LawanHoax,neutral,96,MAFINDO,TurnBackHoax
"[SALAH] mereka sdh melegalkan kemaksiatan Pelintiran daur ulang. Bukan melegalkan, MK menolak karena tidak memiliki wewenang dan sudah diatur di KUHP serta dipertegas di RKUHP, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah melegalkan kemaksiatan pelintiran daur ulang melegalkan tolak memiliki wewenang diatur kuhp dipertegas rkuhp selengkapnya penjelasan referensi,NA,17,2019-03-03,15:38:00,2,NA,1102231776687059e3,LawanHoax,negative,50,MAFINDO,TurnBackHoax
"[SALAH] sejak kapan KA ini menuliskan huruf/bahasa China? Bukan menggunakan bahasa Tiongkok, yang tertulis di penampil (display) adalah tidak ada data karena tidak ada data dari operator ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah menuliskan huruf bahasa china bahasa tiongkok tertulis penampil display data data operator selengkapnya penjelasan referensi,NA,34,2019-03-03,11:51:00,12,NA,1102174609309237200,LawanHoax,neutral,70,MAFINDO,TurnBackHoax
"[SALAH] Atau ini bukti kecintaannya terhadap NKRI harga mati? Aborsi aman berhubungan dengan kondisi medis, misalnya korban perkosaan, bukan tentang klaim-klaim pelintiran yang ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah bukti kecintaannya nkri harga mati aborsi aman berhubungan kondisi medis korban perkosaan klaim klaim pelintiran selengkapnya penjelasan referensi,NA,11,2019-03-03,06:35:00,1,NA,1102095103944941600,LawanHoax,positive,19,MAFINDO,TurnBackHoax
"[SALAH] FB LITE LAGI DI HACK Selain menggunakan Modus Like Komen Share untuk mendapatkan keuntungan, akun FB LITE bukan akun resmi karena tidak terverifikasi. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah facebook lite hack modus komentar share keuntungan akun facebook lite akun resmi terverifikasi selengkapnya penjelasan referensi,NA,9,2019-03-02,17:57:00,0,NA,1101904353672093700,LawanHoax,positive,19,MAFINDO,TurnBackHoax
"[SALAH] Islam tdk boleh ditegakkan Pelintiran daur ulang, konfirmasi oleh Imam Besar Masjid di Angola tidak ada pelarangan agama Islam di Angola. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah islam ditegakkan pelintiran daur ulang konfirmasi imam masjid angola pelarangan agama islam angola selengkapnya penjelasan referensi,NA,15,2019-03-02,12:05:00,0,NA,1101815892063662100,LawanHoax,neutral,29,MAFINDO,TurnBackHoax
"[SALAH] Selain itu juga ada kolom agama di kosongkan Pencantuman Penghayat justru untuk mengatasi permasalahan pengosongan kolom agama dan efek yang ditimbulkan, salah satunya: ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah kolom agama kosongkan pencantuman penghayat mengatasi permasalahan pengosongan kolom agama efek ditimbulkan salah satunya selengkapnya penjelasan referensi,NA,9,2019-03-01,13:02:00,2,NA,1101467691104137200,LawanHoax,negative,22,MAFINDO,TurnBackHoax
"[SALAH] Kedatangan TKA dengan model rambut cepak Pelintiran konteks, yang sedang dilakukan oleh penumpang di video yang digunakan oleh post SUMBER adalah antri checkin di loket KEBERANGKATAN ... Selengkapnya di PENJELASAN dan REFERENSI. #LawanHoax",salah kedatangan tka model rambut cepak pelintiran konteks penumpang video post sumber antri checkin loket keberangkatan selengkapnya penjelasan referensi,NA,38,2019-02-26,17:02:00,1,NA,1100440980329685e3,LawanHoax,neutral,79,MAFINDO,TurnBackHoax
"[SALAH] Pemusnahan babi massal di Thailand Bukan di Thailand, lokasi kejadian pemusnahan Babi di video yang disebarkan oleh SUMBER adalah di Tiongkok. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pemusnahan babi massal thailand thailand lokasi kejadian pemusnahan babi video disebarkan sumber tiongkok selengkapnya penjelasan referensi,NA,52,2019-02-25,15:09:00,6,NA,1100050268387868700,LawanHoax,negative,135,MAFINDO,TurnBackHoax
"[SALAH] berhasil meruntuhkan Masjid bukan membangun Pelintiran daur ulang, setiap Masjid yang dibebaskan lahannya sudah disiapkan lahan pengganti. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah berhasil meruntuhkan masjid membangun pelintiran daur ulang masjid dibebaskan lahannya disiapkan lahan pengganti selengkapnya penjelasan referensi,803432630121218048,12,2019-02-24,16:59:00,1,TurnBackHoax,1099715329004003300,LawanHoax,positive,23,MAFINDO,TurnBackHoax
"[SALAH] Imamnya 2 diatas panggung Bukan Imam kedua, di sebelah kanan Imam adalah Makmum yang berjarak sekitar 1 telapak kaki ke belakang, tidak sejajar dengan Imam. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah imamnya diatas panggung imam sebelah kanan imam makmum berjarak telapak kaki sejajar imam selengkapnya penjelasan referensi,NA,17,2019-02-24,15:05:00,19,NA,1099686850975871e3,LawanHoax,neutral,34,MAFINDO,TurnBackHoax
"[SALAH] Pelintiran Video SBY Dukung Nomor Satu Video yang disebarkan adalah hasil suntingan, konteks sebenarnya dari video asli adalah dukungan SBY untuk Pilgub Lampung di Juni 2018 lalu, ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pelintiran video sby dukung nomor video disebarkan hasil suntingan konteks video asli dukungan sby pilgub lampung juni twothousandeighteen selengkapnya penjelasan referensi,NA,10,2019-02-23,13:00:00,0,NA,1099292999081574400,LawanHoax,positive,22,MAFINDO,TurnBackHoax
"[SALAH] Foto Suntingan Jokowi Foto yang diedarkan adalah hasil suntingan menggunakan foto yang sudah dipublikasi sebelumnya di sebuah situs blog, selengkapnya di bagian PENJELASAN dan SUMBER. #LawanHoax",salah foto suntingan jokowi foto diedarkan hasil suntingan foto dipublikasi situs blog selengkapnya penjelasan sumber,303573185 735358344106549248,0,2019-02-23,11:01:00,0,suryadiDAIRI CCICPolri,1099262888185712600,LawanHoax,neutral,2,MAFINDO,TurnBackHoax
"[SALAH] SBY suruh coblos nomor 01 @Jokowi Amin Pelintiran daur ulang, konteks video sesungguhnya adalah dukungan ke pasangan Cagub dan Cawagub Kalimantan Selatan di tahun 2015, bukan ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah sby suruh coblos nomor amin pelintiran daur ulang konteks video sesungguhnya dukungan pasangan cagub cawagub kalimantan selatan twothousandfifteen selengkapnya penjelasan referensi,803432630121218048 44295605,0,2019-02-22,16:54:00,0,TurnBackHoax Abaaah,1098989421263605800,LawanHoax,positive,2,MAFINDO,TurnBackHoax
"[SALAH] whatsapp akan mengumpulkan dana setiap kali gambar dibagikan Hoaks daur ulang, Whatsapp dan perusahaan lain yang waras dan sah tidak pernah membuat program penggalangan dana ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah whatsapp mengumpulkan dana kali gambar dibagikan hoaks daur ulang whatsapp perusahaan waras sah program penggalangan dana selengkapnya penjelasan referensi,NA,9,2019-02-22,11:23:00,1,NA,1098906110382067700,LawanHoax,neutral,24,MAFINDO,TurnBackHoax
"[SALAH] Terdapat obat bius di daun teh Tiek Kwan Im Hoaks daur ulang, sebelumnya pernah beredar di tahun 2012 melalui SMS. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah obat bius daun teh tiek kwan im hoaks daur ulang beredar twothousandtwelve sms selengkapnya penjelasan referensi,NA,8,2019-02-19,13:37:00,0,NA,1097852576739909600,LawanHoax,neutral,18,MAFINDO,TurnBackHoax
"[SALAH] 32 rekening milik Presiden Joko Widodo dan Istrinya di 20 bank luar negeri Pelintiran daur ulang, per tahun 2014 sudah dinyatakan clear oleh KPK dan PPATK. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah thirtytwo rekening milik presiden joko widodo istrinya twenty bank negeri pelintiran daur ulang twothousandfourteen dinyatakan kpk ppatk selengkapnya penjelasan referensi,NA,34,2019-02-18,06:11:00,0,NA,1097378109395890200,LawanHoax,neutral,52,MAFINDO,TurnBackHoax
"[SALAH] Waspada, indikasi nyata PKI mulai bangkit Bukan PKI, pelaku yang sudah ditetapkan sebagai tersangka mengalami gangguan jiwa. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah waspada indikasi nyata pki bangkit pki pelaku ditetapkan tersangka mengalami gangguan jiwa selengkapnya penjelasan referensi,NA,17,2019-02-17,10:45:00,1,NA,1097084624008695800,LawanHoax,negative,25,MAFINDO,TurnBackHoax
"[SALAH] Hari ini terjadi di Malaka-Malaysia Bukan di Malaka, lokasi kejadian yang benar adalah di Rio de Janeiro (Brazil). Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah malaka malaysia malaka lokasi kejadian rio janeiro brazil selengkapnya penjelasan referensi,NA,17,2019-02-16,11:11:00,0,NA,1096728737083609100,LawanHoax,positive,22,MAFINDO,TurnBackHoax
"[SALAH] Ahok Gantikan Maruf Amin? Secara konstitusi dan mekanisme, mengganti Wakil Presiden melibatkan MPR sehingga tidak semudah seperti premis yang dibangun oleh rumor yang diedarkan di ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah ahok ganti maruf amin konstitusi mekanisme mengganti wakil presiden melibatkan mpr semudah premis dibangun rumor diedarkan selengkapnya penjelasan referensi,NA,51,2019-02-16,06:18:00,10,NA,1096655122715660300,LawanHoax,neutral,74,MAFINDO,TurnBackHoax
"[SALAH] TERIAK JOKOWI DUA PERIODE, LELAKI INI DIHAJAR WARGA Artikel dari situs Radar Pribumi menggunakan foto yang sudah beredar sebelumnya di tahun 2017, peristiwa pencuri yang dihajar ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah teriak jokowi periode lelaki dihajar warga artikel situs radar pribumi foto beredar twothousandseventeen peristiwa pencuri dihajar selengkapnya penjelasan referensi,NA,43,2019-02-16,02:38:00,3,NA,1096599702001221600,LawanHoax,negative,82,MAFINDO,TurnBackHoax
"[SALAH] Santriwati ponpes Al-Fattah Temboro dukung Prabowo - Sandi Tidak ada hubungannya dengan dukungan ke salah satu Capres, foto diunggah di 26 Mei 2018 sementara hasil undian nomor ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah santriwati ponpes fattah temboro dukung prabowo sandi hubungannya dukungan salah capres foto diunggah twentysix mei twothousandeighteen hasil undian nomor selengkapnya penjelasan referensi,NA,42,2019-02-15,04:52:00,3,NA,1096270956585148400,LawanHoax,positive,57,MAFINDO,TurnBackHoax
"[SALAH] Foto Suntingan Sandiaga Uno Foto yang diedarkan di pesan berantai melalui Whatsapp adalah hasil suntingan, menggunakan bahan foto yang sudah beredar sebelumnya. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah foto suntingan sandiaga uno foto diedarkan pesan berantai whatsapp hasil suntingan bahan foto beredar selengkapnya penjelasan referensi,NA,10,2019-02-13,13:11:00,3,NA,1095671868374188e3,LawanHoax,neutral,19,MAFINDO,TurnBackHoax
"[SALAH] telah disahkan UUD LGBT Pelintiran daur ulang, bukan di UUD tetapi pasal di RKUHP yang justru melarang dengan ancaman pidana, bukan membolehkan seperti premis yang dibangun oleh ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah disahkan uud lgbt pelintiran daur ulang uud pasal rkuhp melarang ancaman pidana membolehkan premis dibangun selengkapnya penjelasan referensi,NA,54,2019-02-13,01:26:00,8,NA,1095494357166129200,LawanHoax,negative,75,MAFINDO,TurnBackHoax
"[SALAH] Pawai penyambutan Pak Prabowo di Bandung Bukan di Bandung, video pertama lokasi acaranya adalah di Jakarta dan video kedua di Sentul (Bogor). Acara di video pertama: Jalan Sehat ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pawai penyambutan prabowo bandung bandung video lokasi acara jakarta video sentul bogor acara video jalan sehat selengkapnya penjelasan referensi,NA,37,2019-02-10,15:09:00,7,NA,1094614228701372400,LawanHoax,neutral,54,MAFINDO,TurnBackHoax
"[SALAH] Tentara merah RRC di pluit jkt Daur ulang pelintiran yang sudah diklarifikasi di 2016, foto yang digunakan di post sumber sebetulnya adalah kegiatan outbound. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah tentara merah rrc pluit jakarta daur ulang pelintiran klarifikasi twothousandsixteen foto post sumber kegiatan outbound selengkapnya penjelasan referensi,NA,87,2019-02-09,15:36:00,4,NA,1094258851996553200,LawanHoax,neutral,121,MAFINDO,TurnBackHoax
"[SALAH] Terakhir yang diketahui adalah terhadap Sam Lokon anggota KNPB Tidak ada hubungannya dengan KNPB, yang diinterogasi adalah terduga jambret yang diserahkan oleh masyarakat untuk ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah lokon anggota knpb hubungannya knpb diinterogasi terduga jambret diserahkan masyarakat selengkapnya penjelasan referensi,NA,12,2019-02-09,13:59:00,2,NA,1094234451142299600,LawanHoax,neutral,24,MAFINDO,TurnBackHoax
